StormID,Time,Watch,Grouping,EWB,HrSequence,Time_3,Time_6,Time_12,Start,End,Life (in mins),LifeGroup_60,LifeGroup_75,LifeGroup_90,LifeGroup_120,Demise,Radar,Ini_Lat,Ini_Lon,Lat,Lon,NearDistKM,NearDist30km,MeanGroupDistance,MeanDist50km,MedianGroupDistance,MedDist50km,Type,Discrete,Supercell,LeftSplit,Severe30,ConfirmedTor30,Boundary,Initiation,Time_Group,Profile,MaxProfiles,MaxProfiles_GT2,Daylight,SupercellAny,SevereAny,TorAny,Cluster,Profile_Number,cenlat,cenlon,ModelLat,ModelLon,Prof_QC_issue_(bool),0_BulkShear_0_0_1_km_BWD,0_BulkShear_1_0_3_km_BWD,0_BulkShear_2_0_5_km_BWD,0_BulkShear_3_0_6_km_BWD,0_BulkShear_4_0_8_km_BWD,0_BulkShear_5_ml_Effective_BWD,0_BulkShear_6_mu_Effective_BWD,0_BulkShear_7_ml_LCL_EL_BWD,0_BulkShear_8_mu_LCL_EL_BWD,1_Buoyancy_0_mlCAPE,1_Buoyancy_1_muCAPE,1_Buoyancy_2_ml3CAPE,1_Buoyancy_3_mu3CAPE,1_Buoyancy_4_ml6CAPE,1_Buoyancy_5_mu6CAPE,1_Buoyancy_6_ml_LCLCAPE,1_Buoyancy_7_mu_LCLCAPE,1_Buoyancy_8_mlFrzCAPE,1_Buoyancy_9_muFrzCAPE,1_Buoyancy_10_dCAPE,1_Buoyancy_11_ml_LImax,1_Buoyancy_12_mu_LImax,1_Buoyancy_13_ECAPE,2_Composite_0_mlSCP,2_Composite_1_muSCP,2_Composite_2_ml_STP,2_Composite_3_mu_STP,2_Composite_4_ml_STP_cin,2_Composite_5_mu_STP_cin,2_Composite_6_mlBRN,2_Composite_7_muBRN,2_Composite_8_MburstCompIndex,2_Composite_9_DerechoCompParam,2_Composite_10_ml01ehi,2_Composite_11_ml03ehi,2_Composite_12_mu01ehi,2_Composite_13_mu03ehi,2_Composite_14_WindDmgParam,2_Composite_15_MCSmainProb,2_Composite_16_SigHailParam,2_Composite_17_CBsigSevere,2_Composite_18_SWEAT,3_Dilution_0_mlSCshear,3_Dilution_1_muSCshear,3_Dilution_2_mlACBLshear,3_Dilution_3_muACBLshear,4_Helicity_0_sfc500mSRH,4_Helicity_1_sfc1kmSRH,4_Helicity_2_sfc3kmSRH,4_Helicity_3_ESRH,5_Inhibition_0_mlCIN,5_Inhibition_1_muCIN,5_Inhibition_2_ConvectiveT,5_Inhibition_3_ESL2.5,5_Inhibition_4_ESL4.0,5_Inhibition_5_700mbTemp,6_Lapse_0_sfc1kmLapse,6_Lapse_1_sfc2kmLapse,6_Lapse_2_sfc3kmLapse,6_Lapse_3_3_6kmLapse,6_Lapse_4_5_700mbLapse,6_Lapse_5_mlACBLlapse,6_Lapse_6_muACBLlapse,6_Lapse_7_mlLCL_LFClapse,6_Lapse_8_muLCL_LFClapse,7_Lift_0_mlMAXomega,7_Lift_1_muMAXomega,7_Lift_2_mlSCconv,7_Lift_3_muSCconv,7_Lift_4_mlPLconv,7_Lift_5_muPLconv,8_LiftHeight_0_mlMAXomegaH,8_LiftHeight_1_muMAXomegaH,8_LiftHeight_2_mlHLFC,8_LiftHeight_3_muHLFC,8_LiftHeight_4_mlDeltaZstar,8_LiftHeight_5_muDeltaZstar,8_LiftHeight_6_mlLCL,8_LiftHeight_7_muLCL,8_LiftHeight_8_mlLFC,8_LiftHeight_9_muLFC,8_LiftHeight_10_mlLCL_LFCdiff,8_LiftHeight_11_muLCL_LFCdiff,8_LiftHeight_12_PBLtop,8_LiftHeight_13_EILdepth,8_LiftHeight_14_PBL_EILdiff,9_Moisture_0_mlMRD,9_Moisture_1_muMRD,9_Moisture_2_meanQ100mbAGL,9_Moisture_3_meanRH1kmAGL,9_Moisture_4_meanRH150mbAGL,9_Moisture_5_meanRH150_300mbAGL,9_Moisture_6_pwat,9_Moisture_7_meanRHpbl,9_Moisture_8_maxQ3kmhgt,9_Moisture_9_mlmeanRHLCL_LFC,9_Moisture_10_mumeanRHLCL_LFC,9_Moisture_11_meanRH1_3kmAGL,9_Moisture_12_meanQ1kmAGL,9_Moisture_13_meanQ150_300mbAGL,9_Moisture_14_meanQpbl,9_Moisture_15_mlmeanQLCL_LFC,9_Moisture_16_mumeanQLCL_LFC,9_Moisture_17_meanQ1_3kmAGL,9_Moisture_18_meanRH_EIL,9_Moisture_19_meanQ_EIL,9_Moisture_20_meanQmlACBL,9_Moisture_21_meanQmuACBL,9_Moisture_22_meanRHmlACBL,9_Moisture_23_meanRHmuACBL,9_Moisture_24_meanTEmlACBL,9_Moisture_25_meanTEmuACBL,9_Moisture_26_meanRHml_LCL2k,9_Moisture_27_meanTEml_LCL2k,9_Moisture_28_meanQml_LCL2k,9_Moisture_29_meanRHmu_LCL2k,9_Moisture_30_meanTEmu_LCL2k,9_Moisture_31_meanQmu_LCL2k,10_Motion_0_bunkersRMU,10_Motion_1_bunkersRMV,10_Motion_2_bunkersRM,10_Motion_3_bunkersRMangle,10_Motion_4_ObservedU,10_Motion_5_ObservedV,10_Motion_6_ObservedMotion,10_Motion_7_ObservedAngle,10_Motion_8_BunkObsU,10_Motion_9_BunkObsV,10_Motion_10_BunkObsMotion,10_Motion_11_BunkObsAng,11_Shear_0_critAngle,11_Shear_1_BRNshear,11_Shear_2_MeanShearValue_500m,11_Shear_3_MeanSWvalue_500m,11_Shear_4_MeanSWpercvalue_500m,11_Shear_5_MeanShearValue_1km,11_Shear_6_MeanSWvalue_1km,11_Shear_7_MeanSWpercvalue_1km,11_Shear_8_MeanShearValue_3km,11_Shear_9_MeanSWvalue_3km,11_Shear_10_MeanSWpercvalue_3km,12_SRFlow_0_0_500mSRflow,12_SRFlow_1_0_1kmSRflow,12_SRFlow_2_0_2kmSRflow,12_SRFlow_3_0_3kmSRflow,12_SRFlow_4_0_6kmSRflow,12_SRFlow_5_0_8kmSRflow,12_SRFlow_6_4_5kmSRflow,12_SRFlow_7_4_6kmSRflow,12_SRFlow_8_EIL_SRflow,12_SRFlow_9_ml_LCL_EL_SRflow,12_SRFlow_10_mu_LCL_EL_SRflow,13_ThetaE_0_meanTE100mb,13_ThetaE_1_meanThetaE1km,13_ThetaE_2_meanThetaEpbl,13_ThetaE_3_meanThetaE150mb,13_ThetaE_4_meanThetaE150_300mb,13ThetaE_5_meanThetaE_EIL,13_ThetaE_6_mlmeanThetaE_LCL_LFC,13_ThetaE_7_mumeanThetaE_LCL_LFC,13_ThetaE_8_meanThetaE1_3km,13ThetaE_9_ThetaEindex,13_ThetaE_10_maxTE3kmhgt,14_mlCAPE_500m_3km,14_mlCAPE_500m_4km,14_mlCAPE_500m_5km,14_mlCAPE_500m_6km,14_muCAPE_500m_3km,14_muCAPE_500m_4km,14_muCAPE_500m_5km,14_muCAPE_500m_6km,14_mlCIN_500m_3km,14_mlCIN_500m_4km,14_mlCIN_500m_5km,14_mlCIN_500m_6km,14_muCIN_500m_3km,14_muCIN_500m_4km,14_muCIN_500m_5km,14_muCIN_500m_6km,14_mlCAPE_1_3km,14_mlCAPE_1_4km,14_mlCAPE_1_5km,14_mlCAPE_1_6km,14_muCAPE_1_3km,14_muCAPE_1_4km,14_muCAPE_1_5km,14_muCAPE_1_6km,14_mlCIN_1_3km,14_mlCIN_1_4km,14_mlCIN_1_5km,14_mlCIN_1_6km,14_muCIN_1_3km,14_muCIN_1_4km,14_muCIN_1_5km,14_muCIN_1_6km,14_mlCAPE_1500m_3km,14_mlCAPE_1500m_4km,14_mlCAPE_1500m_5km,14_mlCAPE_1500m_6km,14_muCAPE_1500m_3km,14_muCAPE_1500m_4km,14_muCAPE_1500m_5km,14_muCAPE_1500m_6km,14_mlCIN_1500m_3km,14_mlCIN_1500m_4km,14_mlCIN_1500m_5km,14_mlCIN_1500m_6km,14_muCIN_1500m_3km,14_muCIN_1500m_4km,14_muCIN_1500m_5km,14_muCIN_1500m_6km,14_mlCAPE_2_3km,14_mlCAPE_2_4km,14_mlCAPE_2_5km,14_mlCAPE_2_6km,14_muCAPE_2_3km,14_muCAPE_2_4km,14_muCAPE_2_5km,14_muCAPE_2_6km,14_mlCIN_2_3km,14_mlCIN_2_4km,14_mlCIN_2_5km,14_mlCIN_2_6km,14_muCIN_2_3km,14_muCIN_2_4km,14_muCIN_2_5km,14_muCIN_2_6km
1,19,211,OPW1,OPW,0,16,13,7,18:27,19:32,65,Y,N,N,N,Merger,KFDR,33.97577,-98.9567,34.01502,-98.82429,15.92496699,<30km,15.92496699,<50km,15.92496699,<50km,Midlife,Y,N,x,N,N,DL,DL,19-21z,1,1,N,Y,N,N,N,19.1,17,34.01502,-98.82429,34.01524079,-98.83613666,FALSE,6.850592363,29.28473175,42.22532481,44.44730347,56.40770657,47.28629277,47.78944616,48.76825871,50.73532048,3810.610534,4226.37287,160.6092183,197.6785082,893.2160562,1000.37417,85.28889569,105.1008139,355.7259272,417.7350647,1256.134348,-12.39324959,-13.29679794,3522.89276,5.442208934,6.035989243,1.040611612,1.204891197,1.737672943,2.011996414,77.46002224,85.9114133,3,11.81084441,0.470491663,0.392393625,0.521825357,0.435206316,2.025221257,0.989698933,2.08795712,87132.52643,502.533705,0.007014691,0.000774703,0.007737319,0.008711308,36.34271683,42.76330678,114.6577936,71.40862187,-1.767454503,-0.038347604,29.72058105,355.0703345,355.0703345,10.51224391,10.64707341,9.429951783,7.592018272,7.56882783,7.44391884,5.3414232,6.186356957,8.009457381,8.009457381,-0.119026184,-0.119026184,-3.97E-09,-1.40E-09,-0.000263647,6.79E-05,557.0729,557.0729,0.502074622,0.580875496,702.5381261,-260.6337146,1042.113434,908.7321361,1109.541992,959.0228537,67.42855828,50.29071759,762.666748,2041.926758,2331.35251,-0.0743483,-0.076732045,16.01130719,77.93218117,82.70680606,61.53035312,1.460387191,84.19555598,866.21265,100.8002089,98.93882819,73.68616316,16.03038671,7.175175771,14.47581313,16.19237207,16.70984046,9.472199992,84.19555598,14.47581313,87.89527966,344.9174185,11.60110284,91.35970027,347.4463893,12.64767134,78.08802553,341.8444026,10.07002375,83.47764254,344.2363219,11.13508671,27.72962621,15.02357134,31.53791156,28.44829144,14.04525819,19.2564798,23.95426007,53.89380086,13.68436802,-4.23290846,7.583651493,-25.44550942,153.7759593,49.19454479,0.009474929,0.006696755,0.66516334,0.008631362,0.005743512,0.61774385,0.007722164,0.005375885,0.6899609,27.22122755,26.14645579,21.38298795,18.95427336,15.5389238,14.79817463,22.32187677,22.76061765,21.21245792,16.22124242,15.77806211,355.0493054,355.11097,351.7709908,354.1977965,335.2784893,351.7709908,356.080719,357.1788833,340.7282491,34.36590488,866.21265,115.070555,218.1085767,428.5411041,696.2630338,143.6314663,264.3368626,496.0182783,787.4836362,-0.195463526,-0.195463526,-0.195463526,-0.195463526,-0.038347604,-0.038347604,-0.038347604,-0.038347604,115.070555,218.1085767,428.5411041,696.2630338,167.6876676,303.3594912,553.0026169,864.524363,-0.181788572,-0.181788572,-0.181788572,-0.181788572,0,0,0,0,189.0489639,366.5675558,666.2393203,1033.54992,232.8587173,449.0775183,794.7568983,1213.265569,0,0,0,0,0,0,0,0,157.9079577,414.0784701,806.9869078,1277.663456,181.2709335,475.5890641,913.2799936,1433.628542,0,0,0,0,0,0,0,0
2,20,211,OPW1,OPW,1,17,14,8,19:37,20:13,36,N,N,N,N,Dissipate,KFDR,34.42155,-98.65039,34.35904,-98.6361,16.83098153,<30km,57.89141606,>50km,44.81173378,<50km,Midlife,N,N,x,N,N,DL,DL,19-21z,1,1,N,Y,N,N,N,20.1,15,34.35904,-98.6361,34.36713631,-98.64670536,FALSE,16.19467162,33.26362488,42.85396444,45.99292412,58.08021468,48.87471364,49.40550983,45.27644453,48.37376569,3321.272252,3655.185387,87.37653504,115.0215458,704.5695786,789.4284299,30.75671036,44.37828027,240.2658174,289.3156087,1260.274895,-11.75139968,-12.48670004,3108.704883,8.190721305,9.014197739,2.089616423,2.299701691,2.730240435,3.00473258,57.16373206,62.91084327,1,11.08852129,1.373040751,2.133406226,1.511083136,2.347894021,0,1,1.904937809,78584.09177,466.5329924,0.016304862,0.016685056,0.004802381,0.004898258,66.17433787,94.37421555,152.162383,123.3069843,-13.21444473,-13.19873494,29.37588501,355.8117265,355.8117265,10.9443647,8.237916315,7.900505661,6.60965026,7.761699242,7.646083771,3.935609008,4.922786329,7.821943993,7.851892435,-0.2119255,-0.2119255,1.19E-08,1.60E-08,0.001949189,0.001949189,471.3267,471.3267,0.341258141,0.407257661,980.4358762,756.6098806,948.0981954,805.2668018,1381.144165,1157.318169,433.0459696,352.0513675,897.9249268,2432.259766,1006.988,-0.082250234,-0.085959293,15.63217672,78.40646729,82.23159568,67.36246219,1.486919201,74.34010125,0,91.34817491,89.77345867,77.27547476,15.61491303,8.128303038,15.69126988,14.49826731,15.17228955,10.13470233,83.9966031,13.63579791,83.54358681,343.4393673,10.50640811,89.27114266,346.2008203,11.86574037,84.39934672,345.413943,11.35452339,87.36845796,347.0414421,12.17207674,28.08323979,15.52743183,32.09002176,28.93853171,27.46238242,26.75282338,38.46548113,44.25016576,0.620857367,-11.22539155,-6.375459377,-15.31163405,139.1104758,58.10103945,0.013438941,0.012585565,0.92718714,0.012142045,0.01109004,0.8954674,0.009088004,0.008083053,0.8655249,28.75630762,25.81662201,20.73530117,18.27101467,15.45358658,14.73943708,19.65758992,20.00899356,19.4205589,15.70654391,15.39487519,353.0397842,353.0440222,352.8172281,352.4807944,338.7208222,349.7174724,351.7029051,353.1255291,343.0283787,31.96165549,0,62.56379836,123.6597772,294.1866726,526.3120461,83.27219385,158.728811,346.5875908,598.1336691,-13.13143845,-13.13143845,-13.13143845,-13.13143845,-12.83955601,-12.83955601,-12.83955601,-12.83955601,74.53110287,144.207762,325.0945195,568.8386541,134.3291542,241.901241,468.4033778,763.1591635,-1.641013324,-1.641013324,-1.641013324,-1.641013324,0,0,0,0,161.437815,312.3242136,590.6805633,943.318424,203.3276582,391.2642353,713.7273501,1115.49738,0,0,0,0,0,0,0,0,139.4283901,368.6708743,740.0317067,1195.889086,161.7205772,427.4759683,841.7596711,1345.277724,0,0,0,0,0,0,0,0
4,20,211,OPW1,OPW,1,17,14,8,19:42,20:46,56,N,N,N,N,Dissipate,KFDR,33.73985,-99.18623,33.70094,-99.0484,16.73428724,<30km,65.86276253,>50km,68.99525097,>50km,Formation,N,N,x,N,N,DL,DL,19-21z,1,1,N,Y,N,N,N,20.1,14,33.70094,-99.0484,33.68962119,-99.05667096,FALSE,7.902486189,34.31233984,45.34637277,46.93809347,60.92665305,50.99774522,52.19904491,48.16055354,48.95457135,3989.29506,4475.967661,168.9012325,209.4047403,901.4647333,1023.66752,100.6086135,135.9175612,380.48394,451.8358646,1349.576465,-13.69967501,-14.79157483,3784.176971,6.507085394,7.300914911,1.167172882,1.328068514,1.8235073,2.07487911,64.46693021,72.33154993,6,14.06038719,0.687966514,1.813013395,0.771894739,2.034191305,2.213044961,1,2.120892606,96331.07306,493.6162854,0.009012013,0.008966588,0.008669649,0.008660948,34.43065836,52.20210714,145.7791418,81.55683268,-0.768542133,0,30.62588501,238.409351,355.1071919,10.46258821,10.39181778,9.676361418,7.774156092,7.506020637,7.221827841,5.221544661,5.561958281,9.058253875,0,-0.024425507,-0.024425507,-1.10E-10,-2.57E-10,2.01E-05,2.01E-05,509.5702,509.5702,0.420965157,0.444102079,771.513632,708.4497603,1159.297663,1147.416809,1210.480681,1147.416809,51.18301829,0,725.5513916,2042.674683,2727.903094,-0.056647342,-0.050016436,15.98686435,72.86053085,78.38802602,60.27700671,1.437694188,79.45879348,0,91.2915124,90.996122,72.09755731,15.97712033,7.119918466,13.51930304,14.78364114,14.96048762,9.4627051,81.17652731,14.53247304,84.97719711,344.3575564,11.12044435,86.4214787,345.3770092,11.53085655,72.98464971,340.7408717,9.334674461,73.49480456,340.9589963,9.429899797,27.48254417,14.52452004,31.08459291,27.85644435,12.69036882,28.5666452,31.33821116,66.04742347,14.79217535,-14.04212516,-0.253618246,-38.19097912,172.4630623,61.88126294,0.007602509,0.006670515,0.89596957,0.007161784,0.006016692,0.84992605,0.007232369,0.00596733,0.8359986,29.99222658,29.06462517,24.10374791,20.8519659,15.9103499,14.80165469,22.75375892,22.65437444,23.92340071,17.07176395,17.01635803,356.5534603,356.5297159,350.8104915,355.4159786,335.6360701,353.1045785,353.4394301,353.8890208,341.2927591,36.74454283,0,120.0768651,229.5270852,437.9477827,704.8764841,150.6500188,280.7873878,514.0148119,808.6577667,0,0,0,0,0,0,0,0,120.0768651,229.5270852,437.9477827,704.8764841,150.6500188,280.7873878,514.0148119,808.6577667,0,0,0,0,0,0,0,0,173.7451977,338.4104951,612.8887839,953.5596683,198.9613894,385.917607,686.9232707,1057.151768,0,0,0,0,0,0,0,0,151.1661439,394.518912,762.2677101,1206.431182,164.6246907,429.9212818,823.4356843,1296.268199,0,0,0,0,0,0,0,0
5,20,211,OPW1,OPW,1,17,14,8,19:58,20:46,48,N,N,N,N,Dissipate,KFDR,33.37762,-99.27945,33.21534,-99.305,58.90571071,>30km,114.5649865,>50km,127.0435765,>50km,Formation,Y,N,x,N,N,DL,DL,19-21z,1,1,N,Y,N,N,N,20.1,13,33.21534,-99.305,33.20200788,-99.30372316,FALSE,7.146500663,32.65651215,46.13065375,49.05971891,62.95735254,53.36755306,54.02391085,47.23351109,47.21298751,3845.092014,4205.414276,160.1322237,188.9789855,878.9725555,969.8969044,93.41564381,116.6023438,361.5055863,412.5219974,1182.026816,-13.50454893,-14.33596548,3507.863121,8.160702606,8.925439265,0.88352346,0.99952372,1.952011108,2.208296093,68.88708917,75.34247481,3,11.56764131,0.4337302,1.919629276,0.474374909,2.099517081,2.085466934,1,1.877415141,97050.30554,515.4854882,0.008733371,0.008576759,0.006758689,0.006880756,31.87148927,48.03155197,159.028515,106.1184307,-0.148701546,0,30.68838501,237.8008208,359.0710323,9.659465337,10.17554266,9.637705908,8.017500147,7.368540756,6.846380588,5.435149935,5.570020709,0,0,0.13316536,0.13316536,-2.37E-09,-2.27E-09,-0.000203195,-0.000203195,2431.4304,2431.4304,1.895984278,1.933155477,757.3976338,732.7391198,1282.410644,1257.75213,1282.410644,1257.75213,0,0,719.2313843,2418.853516,2797.056745,-0.05691473,-0.051526098,15.46957552,68.63389964,74.42372311,62.57463717,1.409063258,78.25890642,0,88.05555127,88.10712837,73.91238165,15.46919202,7.252168233,13.44426259,13.9521678,14.09796337,9.654702669,78.25890642,13.44426259,86.84250699,345.3284469,11.16898307,87.22012085,345.7120016,11.31963715,72.97062353,340.7414663,9.00862022,74.01530071,341.1904064,9.200810684,26.83159612,13.50703399,30.03954923,26.72069815,15.31378345,32.49298837,35.9157597,64.76573184,11.51781268,-18.98595437,-5.87621047,-38.04503369,154.4694701,55.81731004,0.007176101,0.006782517,0.95124316,0.006241653,0.005843402,0.9362169,0.006468476,0.005948444,0.92298853,28.59911716,27.86957763,24.3208408,21.56145515,16.2368535,14.79288989,23.97401982,23.56540998,23.07241665,18.07670325,17.96356908,356.4609458,356.4596271,351.5960512,355.3651329,336.7214252,351.5960512,352.3378769,352.7316231,342.5642102,35.12491761,0,107.0057988,226.2546687,432.6203291,694.2984018,128.424712,263.4006236,488.6172557,771.3729176,0,0,0,0,0,0,0,0,107.0057988,226.2546687,432.6203291,694.2984018,128.424712,263.4006236,488.6172557,771.3729176,0,0,0,0,0,0,0,0,143.3293718,298.0790046,546.9434893,856.1213878,165.3692187,339.6721622,611.8609381,947.0773227,0,0,0,0,0,0,0,0,139.407634,373.4613973,716.5437978,1130.750011,151.2176543,404.4739696,770.2156426,1209.353831,0,0,0,0,0,0,0,0
6,20,211,OPE1,OPE,1,17,14,8,19:39,20:49,70,Y,N,N,N,Dissipate,KTLX,34.43083,-97.23573,34.48013,-97.11698,15.12088791,<30km,39.31644881,<50km,42.32567068,<50km,Midlife,N,N,N,N,N,OP,OP,19-21z,1,1,N,Y,N,N,N,20.2,33,34.48013,-97.11698,34.48001201,-97.11386954,FALSE,21.84478598,35.32566992,46.6447671,50.19678537,60.82105944,53.38693596,53.72280203,47.03485967,48.78360405,3732.375349,4213.529936,146.3291329,188.3290278,841.0229816,959.2276733,80.26182225,113.5272884,325.5096956,397.3172307,1339.529468,-11.77768304,-12.76653734,3637.022705,16.28825963,18.38804062,4.617174863,5.212392292,5.429419876,6.129346874,57.81007354,65.26258821,6,17.13507201,2.185775392,4.274948124,2.467551943,4.826047814,2.387338887,0.989498732,2.553791779,96382.79668,532.6456105,0.022409817,0.023322156,0.008319727,0.010394836,137.5669092,185.559105,245.1621537,218.2023256,-0.605437501,0,29.25088501,0,235.5917779,10.60689634,9.750001477,8.587601017,7.100855017,7.614955584,7.704856798,5.303281304,5.691719981,8.549422005,0,-0.14826584,-0.14826584,-7.13E-11,2.93E-11,0.000244343,0.000244343,324.26834,324.26834,0.323160309,0.364164576,679.1592784,566.1750333,953.3559865,890.4444918,1003.428737,890.4444918,50.07275048,0,831.9827881,2051.674561,1630.829899,-0.078100501,-0.071993803,16.29086031,79.752994,85.42003748,69.29830054,1.608577596,84.71018363,0,97.45141106,96.42420756,79.43891563,16.28438891,8.325753161,16.0293962,16.17676583,16.54183661,10.31176753,87.98256958,14.95684016,93.4652372,347.2540415,12.690955,95.71020791,348.813477,13.39782197,84.24627276,344.2027746,11.16356535,85.9705581,345.0490345,11.56052695,27.85586274,19.65727961,34.09336784,35.20979137,13.43945637,30.59396001,33.44022964,66.28485416,14.41640637,-10.9366804,0.653138199,-31.07506279,165.5937591,64.56271581,0.024896068,0.023355521,0.95110005,0.02106517,0.019570123,0.92886215,0.014739449,0.012849052,0.7648689,30.51340682,28.83455484,23.00017035,20.26217406,16.58918558,15.09773567,19.71544693,19.78348446,22.71071668,14.99164479,14.91834688,354.7980821,354.7993098,354.3570716,354.2174791,338.0790039,352.1868544,354.879846,355.7288024,342.5294733,31.12111494,0,108.0420328,187.8965851,377.0933674,634.5902764,140.6492115,239.6295887,451.9019149,735.2075767,-0.404338689,-0.404338689,-0.404338689,-0.404338689,0,0,0,0,120.5950818,208.0739564,406.4767695,674.2728051,168.4452848,285.2341183,518.938108,826.193226,0,0,0,0,0,0,0,0,193.3217716,361.2050856,656.100517,1031.615334,225.9366923,422.5208937,751.5911912,1165.143553,0,0,0,0,0,0,0,0,152.4064656,398.0160867,785.1292988,1262.892441,169.7102252,443.6573687,864.0794691,1378.808914,0,0,0,0,0,0,0,0
7,22,211,OPW2,OPW,3,19,16,10,21:26,22:23,57,N,N,N,N,Dissipate,KFDR,34.46386,-97.63286,34.52784,-97.5016,19.57531505,<30km,33.29145423,<50km,33.29145423,<50km,Midlife,Y,N,x,N,N,DL,OP,22-23z,1,1,N,Y,N,N,N,22.3,43,34.52784,-97.5016,34.53450828,-97.50566481,FALSE,22.66678303,40.26149815,48.16506808,52.22650213,60.72198048,56.43552801,57.19062033,41.44064713,45.292613,3815.457248,4526.213221,139.5903623,201.2941739,829.8950887,1004.609415,66.826036,105.4997963,325.6134838,431.8784073,1313.585089,-12.92282999,-14.38408226,3923.140123,16.9609049,20.12043826,5.59553231,6.637886543,5.653634967,6.706812754,56.8696774,67.46354866,8,18.33950547,2.527222969,5.88332506,2.998002407,6.979290275,0,0.994829222,2.570733078,102512.324,524.0862437,0.023184836,0.026435225,0.007542897,0.010319227,181.5816474,219.9814575,268.9462234,222.2656919,-2.019162959,0,29.87182617,355.6822616,355.6822616,11.30213644,9.506851657,8.471227297,6.94739641,7.853483539,7.60511845,5.439360829,6.703327011,8.188829509,0,-0.001255035,-0.001255035,-8.65E-10,-1.43E-09,-0.000121699,-0.000121699,1665.7861,1665.7861,1.496936715,1.977683186,750.9892586,480.4843278,974.8237379,842.2917001,1112.796631,842.2917001,137.9728929,0,828.4072876,2445.003174,1665.785629,-0.079156739,-0.087671429,16.41302147,78.29567561,83.23044036,65.88926056,1.540276121,82.69767208,0,94.24575919,89.25206366,77.1085348,16.3895946,8.094834697,16.07965465,15.80799099,16.15336835,10.28394853,83.85475675,14.08317124,88.85710849,347.0055157,12.16471757,91.18242928,350.2293095,13.59132972,83.01587538,345.3897793,11.2565763,86.4648405,347.1318414,12.10450214,29.96875815,18.64134897,35.2934322,31.8826893,13.11364808,26.83365363,29.87655898,63.95516853,16.85511006,-8.192304666,5.416873213,-32.07247923,161.8026283,67.09124128,0.029985612,0.028041385,0.9521342,0.024534093,0.02248089,0.8959633,0.017407434,0.014856116,0.755968,33.63360742,32.12531313,26.56833396,22.70570402,16.62202268,14.96436726,18.897845,19.0422758,24.76203653,13.96146727,13.89398443,356.0218061,355.9860581,355.4325836,355.2471587,338.5702707,351.4135005,355.0302956,355.5872917,343.4639337,36.74674923,0,97.18624139,178.8815469,369.0087626,631.3448605,144.9500334,255.153596,479.5525134,780.1357776,-1.895494602,-1.895494602,-1.895494602,-1.895494602,0,0,0,0,103.5939928,189.384974,384.4440778,652.2872536,185.1175708,320.8026356,575.7201143,910.3172539,0,0,0,0,0,0,0,0,182.1172994,348.0328717,639.0137424,1013.745424,237.750314,452.5915661,801.604464,1240.675606,0,0,0,0,0,0,0,0,154.6294352,397.9961303,780.6521656,1256.824636,184.2860976,476.0248826,915.3555225,1454.207108,0,0,0,0,0,0,0,0
