StormID,Profile_Number,Time,Watch,Grouping,Radar,Lat,Lon,Type,Discrete,Supercell,LeftSplit,Severe30,ConfirmedTor30,Profile,MaxProfiles,Daylight,SupercellAny,SevereAny,TorAny,Start,End,Life (in mins),Demise,Ini_Lat,Ini_Lon,cenlat,cenlon,ModelLat,ModelLon,Prof_QC_issue_(bool),sbLCL,mlLCL,muLCL,sbLFC,mlLFC,muLFC,sb_LFC_LCL_diff,ml_LFC_LCL_diff,mu_LFC_LCL_diff,pbl_top,EIL_depth,EIL_PBL_hgtdiff,sbMaxOmegaH,mlMaxOmegaH,muMaxOmegaH,sbHLFC,mlHLFC,muHLFC,deltaZstar,sbMaxOmega,mlMaxOmega,muMaxOmega,sbSCconv,mlSCconv,muSCconv,sbPLconv,mlPLconv,muPLconv,sfc1kmLapse,sfc2kmLapse,sfc3kmLapse,3_6kmLapse,5_700mbLapse,sbACBLlapse,mlACBLlapse,muACBLlapse,sb_lapse_LFC_LCL,ml_lapse_LFC_LCL,mu_lapse_LFC_LCL,esl_25_depth,esl_40_depth,sbMRD,mlMRD,muMRD,pwat,ThetaEindex,maxTE3kmhgt,maxQ3kmhgt,meanRH100mb,meanQ100mb,meanTe100mb,meanRH1km,meanQ1km,meanTe1km,meanRH150mb,meanQ150mb,meanTe150mb,meanRH150_300mb,meanQ150_300mb,meanTe150_300mb,meanRHpbl,meanQpbl,meanTepbl,meanRH1_3km,meanQ1_3km,meanTe1_3km,meanRH_EIL,meanQ_EIL,meanTe_EIL,sb_meanRH_LFC_LCL,ml_meanRH_LFC_LCL,mu_meanRH_LFC_LCL,sb_meanQ_LFC_LCL,ml_meanQ_LFC_LCL,mu_meanQ_LFC_LCL,sb_meanTe_LFC_LCL,ml_meanTe_LFC_LCL,mu_meanTe_LFC_LCL,meanRHsb_ACBL,meanRHml_ACBL,meanRHmu_ACBL,meanQsb_ACBL,meanQml_ACBL,meanQmu_ACBL,meanTesb_ACBL,meanTeml_ACBL,meanTemu_ACBL,meanRHsb_LCL2k,meanRHml_LCL2k,meanRHmu_LCL2k,meanQsb_LCL2k,meanQml_LCL2k,meanQmu_LCL2k,meanTesb_LCL2k,meanTeml_LCL2k,meanTemu_LCL2k,500m_3km_RH,500m_4km_RH,500m_5km_RH,500m_6km_RH,1000m_3km_RH,1000m_4km_RH,1000m_5km_RH,1000m_6km_RH,1500m_3km_RH,1500m_4km_RH,1500m_5km_RH,1500m_6km_RH,2000m_3km_RH,2000m_4km_RH,2000m_5km_RH,2000m_6km_RH,2500m_3km_RH,2500m_4km_RH,2500m_5km_RH,2500m_6km_RH,3000m_4km_RH,3000m_5km_RH,3000m_6km_RH,sbCAPE,mlCAPE,muCAPE,sb_LCLCAPE,ml_LCLCAPE,mu_LCLCAPE,sb3CAPE,ml3CAPE,mu3CAPE,sb6CAPE,ml6CAPE,mu6CAPE,sbFrzCAPE,mlFrzCAPE,muFrzCAPE,dCAPE,sb_LImax,ml_LImax,mu_LImax,eCAPE,sbCAPE_500m_3km,sbCAPE_500m_4km,sbCAPE_500m_5km,sbCAPE_500m_6km,mlCAPE_500m_3km,mlCAPE_500m_4km,mlCAPE_500m_5km,mlCAPE_500m_6km,muCAPE_500m_3km,muCAPE_500m_4km,muCAPE_500m_5km,muCAPE_500m_6km,sbCAPE_1_3km,sbCAPE_1_4km,sbCAPE_1_5km,sbCAPE_1_6km,mlCAPE_1_3km,mlCAPE_1_4km,mlCAPE_1_5km,mlCAPE_1_6km,muCAPE_1_3km,muCAPE_1_4km,muCAPE_1_5km,muCAPE_1_6km,sbCAPE_1500m_3km,sbCAPE_1500m_4km,sbCAPE_1500m_5km,sbCAPE_1500m_6km,mlCAPE_1500m_3km,mlCAPE_1500m_4km,mlCAPE_1500m_5km,mlCAPE_1500m_6km,muCAPE_1500m_3km,muCAPE_1500m_4km,muCAPE_1500m_5km,muCAPE_1500m_6km,sbCAPE_2_3km,sbCAPE_2_4km,sbCAPE_2_5km,sbCAPE_2_6km,mlCAPE_2_3km,mlCAPE_2_4km,mlCAPE_2_5km,mlCAPE_2_6km,muCAPE_2_3km,muCAPE_2_4km,muCAPE_2_5km,muCAPE_2_6km,sbCIN,mlCIN,muCIN,ConvectiveT,700mbTemp,sbCIN_500m_3km,sbCIN_500m_4km,sbCIN_500m_5km,sbCIN_500m_6km,mlCIN_500m_3km,mlCIN_500m_4km,mlCIN_500m_5km,mlCIN_500m_6km,muCIN_500m_3km,muCIN_500m_4km,muCIN_500m_5km,muCIN_500m_6km,sbCIN_1_3km,sbCIN_1_4km,sbCIN_1_5km,sbCIN_1_6km,mlCIN_1_3km,mlCIN_1_4km,mlCIN_1_5km,mlCIN_1_6km,muCIN_1_3km,muCIN_1_4km,muCIN_1_5km,muCIN_1_6km,sbCIN_1500m_3km,sbCIN_1500m_4km,sbCIN_1500m_5km,sbCIN_1500m_6km,mlCIN_1500m_3km,mlCIN_1500m_4km,mlCIN_1500m_5km,mlCIN_1500m_6km,muCIN_1500m_3km,muCIN_1500m_4km,muCIN_1500m_5km,muCIN_1500m_6km,sbCIN_2_3km,sbCIN_2_4km,sbCIN_2_5km,sbCIN_2_6km,mlCIN_2_3km,mlCIN_2_4km,mlCIN_2_5km,mlCIN_2_6km,muCIN_2_3km,muCIN_2_4km,muCIN_2_5km,muCIN_2_6km,sfc500mSRH,sfc1kmSRH,sfc3kmSRH,ESRH,0_500_m_BWD,0_1_km_BWD,0_2_km_BWD,0_3_km_BWD,0_5_km_BWD,0_6_km_BWD,0_8_km_BWD,EIL_BWD,sb_Effective_BWD,ml_Effective_BWD,mu_Effective_BWD,sb_LCL_EL_BWD,ml_LCL_EL_BWD,mu_LCL_EL_BWD,0_500mSRflow,0_1kmSRflow,0_2kmSRflow,0_3kmSRflow,0_6kmSRflow,0_8kmSRflow,4_5kmSRflow,4_6kmSRflow,sb_LCL_EL_SRflow,ml_LCL_EL_SRflow,mu_LCL_EL_SRflow,EIL_SRflow,sbSCshear,mlSCshear,muSCshear,sbACBLshear,mlACBLshear,muACBLshear,critAngle,sb_brnSHR,ml_brnSHR,mu_brnSHR,MeanShearValue_500m,MeanSWvalue_500m,MeanSWpercvalue_500m,MeanShearValue_1km,MeanSWvalue_1km,MeanSWpercvalue_1km,MeanShearValue_3km,MeanSWvalue_3km,MeanSWpercvalue_3km,1_3km_Shear,1_3km_SW,1_3km_SW_perc,SCP,STP_FL,STP_EL,STP_500,VTP,sbBRN,mlBRN,muBRN,DCP,WDP,SHP,SigSev,sb01ehi,sb03ehi,ml01ehi,ml03ehi,mu01ehi,mu03ehi,bunkersRMU,bunkersRMV,bunkersRM,bunkersRMangle,ObservedU,ObservedV,ObservedMotion,ObservedAngle,BunkObsU,BunkObsV,BunkObsMotion,BunkObsAng
1,0,19,211,OPW,KFDR,34.01502,-98.82429,Midlife,Y,N,x,N,N,1,1,Y,N,N,N,18:27,19:32,65,Merger,33.97577,-98.9567,34.01502,-98.82429,34.01524079,-98.83613666,FALSE,1131.482289,1042.113434,908.7321361,1131.482289,1109.541992,959.0228537,0,67.42855828,50.29071759,762.666748,2041.926758,2331.35251,557.0729,557.0729,557.0729,0.49233902,0.5020746,0.5808755,95.69248167,-0.119026184,-0.119026184,-0.119026184,-2.50E-09,-3.97E-09,3.82E-09,-0.000263647,-0.000263647,6.79E-05,10.64707341,9.429951783,7.592018272,7.56882783,7.44391884,5.239534515,5.3414232,6.186356957,0,8.009457381,8.009457381,355.0703345,355.0703345,-0.053577646,-0.0743483,-0.076732045,1.460387191,34.36590488,866.21265,866.21265,77.12118369,16.01130719,355.0493054,77.93218117,16.03038671,355.11097,82.70680606,15.56772607,354.1977965,61.53035312,7.175175771,335.2784893,84.19555598,14.47581313,351.7709908,73.68616316,9.472199992,340.7282491,84.19555598,14.47581313,351.7709908,100.1555285,100.8002089,98.93882819,15.8156984,16.19237207,16.70984046,355.2142912,356.080719,357.1788833,87.21351768,87.89527966,91.35970027,11.43103305,11.60110284,12.64767134,344.5014965,344.9174185,347.4463893,74.11119412,78.08802553,83.47764254,9.352946847,10.07002375,11.13508671,340.2065603,341.8444026,344.2363219,77.39823227,65.05762626,57.89435411,53.20531873,73.68616316,59.40891179,51.83665044,47.08274496,64.99398442,49.95219777,42.68844231,38.44946463,51.49903673,37.46604056,31.78841551,28.56231821,27.1812044,22.48503925,20.33459016,18.78212917,59.40891179,51.83665044,47.08274496,4193.327757,3810.610534,4226.37287,128.0850203,85.28889569,105.1008139,192.7472912,160.6092183,197.6785082,990.2145329,893.2160562,1000.37417,410.940199,355.7259272,417.7350647,1256.134348,-13.23007151,-12.39324959,-13.29679794,3766.306318,139.3388359,258.7246992,488.820786,778.5153075,115.070555,218.1085767,428.5411041,696.2630338,143.6314663,264.3368626,496.0182783,787.4836362,139.3388359,258.7246992,488.820786,778.5153075,115.070555,218.1085767,428.5411041,696.2630338,167.6876676,303.3594912,553.0026169,864.524363,190.9143167,370.0841188,671.7240107,1041.226964,189.0489639,366.5675558,666.2393203,1033.54992,232.8587173,449.0775183,794.7568983,1213.265569,158.901969,416.6977055,811.5216426,1284.319895,157.9079577,414.0784701,806.9869078,1277.663456,181.2709335,475.5890641,913.2799936,1433.628542,0,-1.767454503,-0.038347604,29.72058105,10.51224391,0,0,0,0,-0.195463526,-0.195463526,-0.195463526,-0.195463526,-0.038347604,-0.038347604,-0.038347604,-0.038347604,0,0,0,0,-0.181788572,-0.181788572,-0.181788572,-0.181788572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.34271683,42.76330678,114.6577936,71.40862187,5.470497427,6.850592363,17.74207567,29.28473175,42.22532481,44.44730347,56.40770657,18.04557281,47.78944616,47.28629277,47.78944616,47.11906639,48.76825871,50.73532048,27.22122755,26.14645579,21.38298795,18.95427336,15.5389238,14.79817463,22.32187677,22.76061765,16.53335241,16.22124242,15.77806211,21.21245792,0.007432048,0.007014691,0.000774703,0.007609103,0.007737319,0.008711308,153.7759593,49.19454479,49.19454479,49.19454479,0.009474929,0.006696755,0.66516334,0.008631362,0.005743512,0.61774385,0.007722164,0.005375885,0.6899609,0.006509902,0.004885716,0.7862502,6.035989243,1.038287222,1.737672943,1.768743159,11.16345172,85.23969018,77.46002224,85.9114133,11.81084441,2.025221257,2.08795712,87132.52643,0.517745315,0.43180353,0.470491663,0.392393625,0.521825357,0.435206316,27.72962621,15.02357134,31.53791156,28.44829144,14.04525819,19.2564798,23.95426007,53.89380086,13.68436802,-4.23290846,7.583651493,-25.44550942
2,1,20,211,OPW,KFDR,34.35904,-98.6361,Midlife,N,N,x,N,N,1,1,Y,N,N,N,19:37,20:13,36,Dissipate,34.42155,-98.65039,34.35904,-98.6361,34.36713631,-98.64670536,FALSE,805.2668018,948.0981954,805.2668018,1157.318169,1381.144165,1157.318169,352.0513675,433.0459696,352.0513675,897.9249268,2432.259766,1006.988,471.3267,471.3267,471.3267,0.40725768,0.34125814,0.40725768,1157.318169,-0.2119255,-0.2119255,-0.2119255,1.05E-08,1.19E-08,1.05E-08,0.001949189,0.001949189,0.001949189,8.237916315,7.900505661,6.60965026,7.761699242,7.646083771,4.922786329,3.935609008,4.922786329,7.851892435,7.821943993,7.851892435,355.8117265,355.8117265,-0.085959282,-0.082250234,-0.085959293,1.486919201,31.96165549,0,0,77.97440333,15.63217672,353.0397842,78.40646729,15.61491303,353.0440222,82.23159568,15.18634373,352.4807944,67.36246219,8.128303038,338.7208222,74.34010125,15.69126988,352.8172281,77.27547476,10.13470233,343.0283787,83.9966031,13.63579791,349.7174724,89.77345867,91.34817491,89.77345867,15.17228955,14.49826731,15.17228955,353.1255291,351.7029051,353.1255291,89.27114266,83.54358681,89.27114266,11.86574037,10.50640811,11.86574037,346.2008203,343.4393673,346.2008203,87.36845796,84.39934672,87.36845796,12.17207674,11.35452339,12.17207674,347.0414421,345.413943,347.0414421,79.08877842,65.81217057,58.35405926,53.58979823,77.27547476,61.32462461,53.20859849,48.32097192,71.52052676,52.98449447,45.03861431,40.35588138,58.89443274,40.15305643,33.61600014,30.03553711,36.90350928,24.13882575,21.28184616,19.45748313,61.32462461,53.20859849,48.32097192,3655.185387,3321.272252,3655.185387,44.37828027,30.75671036,44.37828027,115.0215458,87.37653504,115.0215458,789.4284299,704.5695786,789.4284299,289.3156087,240.2658174,289.3156087,1260.274895,-12.48670004,-11.75139968,-12.48670004,3347.964038,83.27219385,158.728811,346.5875908,598.1336691,62.56379836,123.6597772,294.1866726,526.3120461,83.27219385,158.728811,346.5875908,598.1336691,134.3291542,241.901241,468.4033778,763.1591635,74.53110287,144.207762,325.0945195,568.8386541,134.3291542,241.901241,468.4033778,763.1591635,203.3276582,391.2642353,713.7273501,1115.49738,161.437815,312.3242136,590.6805633,943.318424,203.3276582,391.2642353,713.7273501,1115.49738,161.7205772,427.4759683,841.7596711,1345.277724,139.4283901,368.6708743,740.0317067,1195.889086,161.7205772,427.4759683,841.7596711,1345.277724,-13.19873494,-13.21444473,-13.19873494,29.37588501,10.9443647,-12.83955601,-12.83955601,-12.83955601,-12.83955601,-13.13143845,-13.13143845,-13.13143845,-13.13143845,-12.83955601,-12.83955601,-12.83955601,-12.83955601,0,0,0,0,-1.641013324,-1.641013324,-1.641013324,-1.641013324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.17433787,94.37421555,152.162383,123.3069843,9.228802106,16.19467162,23.88562559,33.26362488,42.85396444,45.99292412,58.08021468,25.39815637,49.40550983,48.87471364,49.40550983,48.37376569,45.27644453,48.37376569,28.75630762,25.81662201,20.73530117,18.27101467,15.45358658,14.73943708,19.65758992,20.00899356,15.39487519,15.70654391,15.39487519,19.4205589,0.016685056,0.016304862,0.016685056,0.004898258,0.004802381,0.004898258,139.1104758,58.10103945,58.10103945,58.10103945,0.013438941,0.012585565,0.92718714,0.012142045,0.01109004,0.8954674,0.009088004,0.008083053,0.8655249,0.005015948,0.004073735,0.8256015,9.014197739,2.299701691,2.730240435,2.930439895,4.851665291,62.91084327,57.16373206,62.91084327,11.08852129,0,1.904937809,78584.09177,1.511083136,2.347894021,1.373040751,2.133406226,1.511083136,2.347894021,28.08323979,15.52743183,32.09002176,28.93853171,27.46238242,26.75282338,38.46548113,44.25016576,0.620857367,-11.22539155,-6.375459377,-15.31163405
4,2,20,211,OPW,KFDR,33.70094,-99.0484,Formation,N,N,x,N,N,1,1,Y,N,N,N,19:42,20:46,56,Dissipate,33.73985,-99.18623,33.70094,-99.0484,33.68962119,-99.05667096,FALSE,1147.416809,1159.297663,1147.416809,1147.416809,1210.480681,1147.416809,0,51.18301829,0,725.5513916,2042.674683,2727.903094,509.5702,509.5702,509.5702,0.44410205,0.42096514,0.44410205,1147.416809,-0.024425507,-0.024425507,-0.024425507,-1.59E-10,-1.10E-10,-1.59E-10,2.01E-05,2.01E-05,2.01E-05,10.39181778,9.676361418,7.774156092,7.506020637,7.221827841,5.561958281,5.221544661,5.561958281,0,9.058253875,0,238.409351,355.1071919,-0.050016444,-0.056647342,-0.050016436,1.437694188,36.74454283,0,0,72.40011786,15.98686435,356.5534603,72.86053085,15.97712033,356.5297159,78.38802602,15.51677367,355.4159786,60.27700671,7.119918466,335.6360701,79.45879348,13.51930304,350.8104915,72.09755731,9.4627051,341.2927591,81.17652731,14.53247304,353.1045785,90.996122,91.2915124,90.996122,14.96048762,14.78364114,14.96048762,353.8890208,353.4394301,353.8890208,86.4214787,84.97719711,86.4214787,11.53085655,11.12044435,11.53085655,345.3770092,344.3575564,345.3770092,73.49480456,72.98464971,73.49480456,9.429899797,9.334674461,9.429899797,340.9589963,340.7408717,340.9589963,74.67462271,62.26027055,54.87182486,50.35176957,72.09755731,57.46041637,49.59779046,44.93587932,64.38072431,48.31490171,40.70885382,36.40181619,48.69294293,34.36692377,28.6439162,25.61988101,27.84970495,20.49396131,17.86904289,16.43131928,57.46041637,49.59779046,44.93587932,4475.967661,3989.29506,4475.967661,135.9175612,100.6086135,135.9175612,209.4047403,168.9012325,209.4047403,1023.66752,901.4647333,1023.66752,451.8358646,380.48394,451.8358646,1349.576465,-14.79157483,-13.69967501,-14.79157483,4047.364726,150.6500188,280.7873878,514.0148119,808.6577667,120.0768651,229.5270852,437.9477827,704.8764841,150.6500188,280.7873878,514.0148119,808.6577667,150.6500188,280.7873878,514.0148119,808.6577667,120.0768651,229.5270852,437.9477827,704.8764841,150.6500188,280.7873878,514.0148119,808.6577667,198.9613894,385.917607,686.9232707,1057.151768,173.7451977,338.4104951,612.8887839,953.5596683,198.9613894,385.917607,686.9232707,1057.151768,164.6246907,429.9212818,823.4356843,1296.268199,151.1661439,394.518912,762.2677101,1206.431182,164.6246907,429.9212818,823.4356843,1296.268199,0,-0.768542133,0,30.62588501,10.46258821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.43065836,52.20210714,145.7791418,81.55683268,4.325750521,7.902486189,18.58898106,34.31233984,45.34637277,46.93809347,60.92665305,18.76040287,52.19904491,50.99774522,52.19904491,48.95457135,48.16055354,48.95457135,29.99222658,29.06462517,24.10374791,20.8519659,15.9103499,14.80165469,22.75375892,22.65437444,17.01635803,17.07176395,17.01635803,23.92340071,0.008966588,0.009012013,0.008966588,0.008660948,0.008669649,0.008660948,172.4630623,61.88126294,61.88126294,61.88126294,0.007602509,0.006670515,0.89596957,0.007161784,0.006016692,0.84992605,0.007232369,0.00596733,0.8359986,0.007326483,0.005901515,0.81742877,7.300914911,1.328068514,1.8235073,1.539651671,12.31970521,72.33154993,64.46693021,72.33154993,14.06038719,2.213044961,2.120892606,96331.07306,0.771894739,2.034191305,0.687966514,1.813013395,0.771894739,2.034191305,27.48254417,14.52452004,31.08459291,27.85644435,12.69036882,28.5666452,31.33821116,66.04742347,14.79217535,-14.04212516,-0.253618246,-38.19097912
5,3,20,211,OPW,KFDR,33.21534,-99.305,Formation,Y,N,x,N,N,1,1,Y,N,N,N,19:58,20:46,48,Dissipate,33.37762,-99.27945,33.21534,-99.305,33.20200788,-99.30372316,FALSE,1257.75213,1282.410644,1257.75213,1257.75213,1282.410644,1257.75213,0,0,0,719.2313843,2418.853516,2797.056745,2431.4304,2431.4304,2431.4304,1.9331555,1.8959843,1.9331555,1257.75213,0.13316536,0.13316536,0.13316536,-1.32E-09,-2.37E-09,-1.32E-09,-0.000203195,-0.000203195,-0.000203195,10.17554266,9.637705908,8.017500147,7.368540756,6.846380588,5.570020709,5.435149935,5.570020709,0,0,0,237.8008208,359.0710323,-0.051526086,-0.05691473,-0.051526098,1.409063258,35.12491761,0,0,68.3004274,15.46957552,356.4609458,68.63389964,15.46919202,356.4596271,74.42372311,15.03837299,355.3651329,62.57463717,7.252168233,336.7214252,78.25890642,13.44426259,351.5960512,73.91238165,9.654702669,342.5642102,78.25890642,13.44426259,351.5960512,88.10712837,88.05555127,88.10712837,14.09796337,13.9521678,14.09796337,352.7316231,352.3378769,352.7316231,87.22012085,86.84250699,87.22012085,11.31963715,11.16898307,11.31963715,345.7120016,345.3284469,345.7120016,74.01530071,72.97062353,74.01530071,9.200810684,9.00862022,9.200810684,341.1904064,340.7414663,341.1904064,74.85281036,62.37219874,55.00664446,50.20121453,73.91238165,58.88976741,50.59105566,45.4969595,68.28521306,51.06119078,42.68127878,37.77823639,55.91973848,38.42340493,31.50092023,27.5269588,30.36709461,21.63445979,18.42490517,16.26650018,58.88976741,50.59105566,45.4969595,4205.414276,3845.092014,4205.414276,116.6023438,93.41564381,116.6023438,188.9789855,160.1322237,188.9789855,969.8969044,878.9725555,969.8969044,412.5219974,361.5055863,412.5219974,1182.026816,-14.33596548,-13.50454893,-14.33596548,3763.005197,128.424712,263.4006236,488.6172557,771.3729176,107.0057988,226.2546687,432.6203291,694.2984018,128.424712,263.4006236,488.6172557,771.3729176,128.424712,263.4006236,488.6172557,771.3729176,107.0057988,226.2546687,432.6203291,694.2984018,128.424712,263.4006236,488.6172557,771.3729176,165.3692187,339.6721622,611.8609381,947.0773227,143.3293718,298.0790046,546.9434893,856.1213878,165.3692187,339.6721622,611.8609381,947.0773227,151.2176543,404.4739696,770.2156426,1209.353831,139.407634,373.4613973,716.5437978,1130.750011,151.2176543,404.4739696,770.2156426,1209.353831,0,-0.148701546,0,30.68838501,9.659465337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.87148927,48.03155197,159.028515,106.1184307,4.25156597,7.146500663,17.22267878,32.65651215,46.13065375,49.05971891,62.95735254,21.22716465,54.02391085,53.36755306,54.02391085,47.21298751,47.23351109,47.21298751,28.59911716,27.86957763,24.3208408,21.56145515,16.2368535,14.79288989,23.97401982,23.56540998,17.96356908,18.07670325,17.96356908,23.07241665,0.008576759,0.008733371,0.008576759,0.006880756,0.006758689,0.006880756,154.4694701,55.81731004,55.81731004,55.81731004,0.007176101,0.006782517,0.95124316,0.006241653,0.005843402,0.9362169,0.006468476,0.005948444,0.92298853,0.006770906,0.006088499,0.9053507,8.925439265,0.99952372,1.952011108,1.172529611,12.50319517,75.34247481,68.88708917,75.34247481,11.56764131,2.085466934,1.877415141,97050.30554,0.474374909,2.099517081,0.4337302,1.919629276,0.474374909,2.099517081,26.83159612,13.50703399,30.03954923,26.72069815,15.31378345,32.49298837,35.9157597,64.76573184,11.51781268,-18.98595437,-5.87621047,-38.04503369
6,4,20,211,OPE,KTLX,34.48013,-97.11698,Midlife,N,N,N,N,N,1,1,Y,N,N,N,19:39,20:49,70,Dissipate,34.43083,-97.23573,34.48013,-97.11698,34.48001201,-97.11386954,FALSE,890.4444918,953.3559865,890.4444918,890.4444918,1003.428737,890.4444918,0,50.07275048,0,831.9827881,2051.674561,1630.829899,324.26834,324.26834,324.26834,0.36416456,0.32316032,0.36416456,890.4444918,-0.14826584,-0.14826584,-0.14826584,1.87E-11,-7.13E-11,1.87E-11,0.000244343,0.000244343,0.000244343,9.750001477,8.587601017,7.100855017,7.614955584,7.704856798,5.691719981,5.303281304,5.691719981,0,8.549422005,0,0,235.5917779,-0.071993818,-0.078100501,-0.071993803,1.608577596,31.12111494,0,0,78.92395535,16.29086031,354.7980821,79.752994,16.28438891,354.7993098,85.42003748,15.95418479,354.2174791,69.29830054,8.325753161,338.0790039,84.71018363,16.0293962,354.3570716,79.43891563,10.31176753,342.5294733,87.98256958,14.95684016,352.1868544,96.42420756,97.45141106,96.42420756,16.54183661,16.17676583,16.54183661,355.7288024,354.879846,355.7288024,95.71020791,93.4652372,95.71020791,13.39782197,12.690955,13.39782197,348.813477,347.2540415,348.813477,85.9705581,84.24627276,85.9705581,11.56052695,11.16356535,11.56052695,345.0490345,344.2027746,345.0490345,81.93879459,70.89662197,64.15615279,59.37995052,79.43891563,66.45298894,59.18796309,54.27337525,71.07943345,57.48438416,50.49228172,45.92531425,56.12890465,44.64853094,39.43081424,35.85737313,41.42294615,34.23237448,31.18302849,28.56086442,66.45298894,59.18796309,54.27337525,4213.529936,3732.375349,4213.529936,113.5272884,80.26182225,113.5272884,188.3290278,146.3291329,188.3290278,959.2276733,841.0229816,959.2276733,397.3172307,325.5096956,397.3172307,1339.529468,-12.76653734,-11.77768304,-12.76653734,3850.450345,140.6492115,239.6295887,451.9019149,735.2075767,108.0420328,187.8965851,377.0933674,634.5902764,140.6492115,239.6295887,451.9019149,735.2075767,168.4452848,285.2341183,518.938108,826.193226,120.5950818,208.0739564,406.4767695,674.2728051,168.4452848,285.2341183,518.938108,826.193226,225.9366923,422.5208937,751.5911912,1165.143553,193.3217716,361.2050856,656.100517,1031.615334,225.9366923,422.5208937,751.5911912,1165.143553,169.7102252,443.6573687,864.0794691,1378.808914,152.4064656,398.0160867,785.1292988,1262.892441,169.7102252,443.6573687,864.0794691,1378.808914,0,-0.605437501,0,29.25088501,10.60689634,0,0,0,0,-0.404338689,-0.404338689,-0.404338689,-0.404338689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.5669092,185.559105,245.1621537,218.2023256,16.49067957,21.84478598,27.95340926,35.32566992,46.6447671,50.19678537,60.82105944,28.06929547,53.72280203,53.38693596,53.72280203,48.78360405,47.03485967,48.78360405,30.51340682,28.83455484,23.00017035,20.26217406,16.58918558,15.09773567,19.71544693,19.78348446,14.91834688,14.99164479,14.91834688,22.71071668,0.023322156,0.022409817,0.023322156,0.010394836,0.008319727,0.010394836,165.5937591,64.56271581,64.56271581,64.56271581,0.024896068,0.023355521,0.95110005,0.02106517,0.019570123,0.92886215,0.014739449,0.012849052,0.7648689,0.006305156,0.003887622,0.54621124,18.38804062,5.212392292,5.429419876,6.846017878,31.7792921,65.26258821,57.81007354,65.26258821,17.13507201,2.387338887,2.553791779,96382.79668,2.467551943,4.826047814,2.185775392,4.274948124,2.467551943,4.826047814,27.85586274,19.65727961,34.09336784,35.20979137,13.43945637,30.59396001,33.44022964,66.28485416,14.41640637,-10.9366804,0.653138199,-31.07506279
