302.15,67.5,295.6751,964,156,3.6,266.0932
302.0412,68.2527,295.7496,963.8786,177.498,4.6246,346.8504
301.7405,68.8881,295.6105,963.2333,177.7327,4.9685,352.9796
301.5576,69.1595,295.4983,962.5254,177.5065,5.3004,357.0532
301.4688,68.9688,295.3687,961.8456,177.2765,5.6279,360.1411
301.2667,68.613,295.0916,961.3675,177.116,5.952,362.5228
301.1265,68.6593,294.9679,960.8091,176.9953,6.2675,365.7944
301.0676,68.8346,294.9522,960.2484,176.8208,6.5724,370.0773
301.0259,68.9644,294.9424,959.6943,176.5864,6.864,375.1719
300.9649,69.0323,294.8997,959.1505,176.2908,7.1369,380.7088
300.8864,69.047,294.8276,958.6196,175.933,7.3921,386.5162
300.8555,69.1934,294.832,958.102,175.5184,7.6285,392.0851
300.8439,69.271,294.8388,957.5932,175.0554,7.8453,396.8262
300.8227,69.2456,294.8126,957.0844,174.5541,8.0413,401.0908
300.7625,69.116,294.7247,956.5662,174.0226,8.2165,405.6123
300.6448,69.2177,294.6353,956.0273,173.4611,8.3735,410.6335
300.5664,69.6662,294.6633,955.4643,172.8733,8.5132,415.9314
300.5301,70.1497,294.7392,954.8779,172.259,8.6373,421.2219
300.486,70.388,294.7511,954.2726,171.6234,8.7462,426.7938
300.4319,70.5213,294.7294,953.6568,170.9737,8.8406,433.0534
300.3718,70.7005,294.7121,953.0388,170.3214,8.9213,439.5975
300.3247,70.981,294.7302,952.4279,169.6813,8.99,445.5675
300.2736,71.4275,294.7815,951.8296,169.0646,9.0495,450.5467
300.2507,71.6128,294.8009,951.2435,168.4847,9.1023,454.5239
300.2172,71.6894,294.7857,950.6666,167.9466,9.1506,458.3974
300.1444,72.0023,294.7853,950.0893,167.4593,9.1958,462.9962
300.0949,72.4373,294.8341,949.5002,167.0315,9.239,468.282
300.0461,72.6256,294.8286,948.8904,166.6721,9.2817,473.7279
299.9739,72.7284,294.7815,948.2537,166.391,9.326,479.2602
299.9128,73.0786,294.7995,947.5884,166.1981,9.374,485.1746
299.8396,73.4027,294.7996,946.8965,166.0998,9.4279,491.7131
299.7682,73.4841,294.7484,946.1805,166.0984,9.4889,498.6223
299.6927,73.6045,294.7016,945.4462,166.1922,9.5579,505.9301
299.6304,73.8791,294.701,944.6993,166.3789,9.6349,513.541
299.5674,74.1825,294.7056,943.9473,166.6564,9.7202,521.5677
299.504,74.4301,294.6976,943.1974,167.0202,9.8147,529.3545
299.4286,74.3811,294.6141,942.4554,167.4636,9.9199,536.5799
299.3589,74.3236,294.5343,941.728,167.9747,10.0374,543.2439
299.2973,74.5616,294.5257,941.0225,168.542,10.1685,549.7204
299.228,75.0225,294.5572,940.3414,169.1513,10.3127,556.1837
299.1641,75.3577,294.5666,939.6832,169.7932,10.4694,562.2474
299.1129,75.5747,294.563,939.0405,170.4536,10.6373,567.14
299.0804,75.8326,294.586,938.4011,171.1168,10.8151,571.7065
299.0272,76.13,294.597,937.7513,171.7711,11.0011,577.3085
298.9716,75.9655,294.5084,937.0828,172.4092,11.1944,584.1884
298.9172,75.6087,294.3803,936.3953,173.0283,11.3949,591.8109
298.8446,75.7826,294.3467,935.6956,173.6231,11.6004,599.2861
298.783,75.9251,294.3169,934.9955,174.1889,11.8087,606.2551
298.7291,75.695,294.2161,934.3071,174.7178,12.0182,612.8323
298.6715,75.0746,294.029,933.64,175.2067,12.2286,619.2593
298.6355,74.0959,293.7851,933.0018,175.6561,12.4387,625.6571
298.6107,73.5941,293.653,932.3961,176.0694,12.6468,631.7162
298.5581,73.6785,293.6203,931.8223,176.4468,12.8494,637.062
298.5064,73.8099,293.5987,931.275,176.7878,13.0438,641.7997
298.4952,73.9044,293.6082,930.7484,177.0946,13.2294,646.0885
298.4679,74.0669,293.6167,930.2364,177.3705,13.4056,650.4695
298.4264,74.3852,293.6447,929.7352,177.6238,13.5741,655.2811
298.3792,74.7726,293.6816,929.244,177.8578,13.734,660.342
298.3342,75.0099,293.6884,928.7651,178.071,13.8818,665.2285
298.2933,75.1329,293.6748,928.2994,178.2696,14.0172,669.8792
298.2588,75.2577,293.6678,927.8477,178.4616,14.1391,674.0956
298.2274,75.2915,293.6445,927.4086,178.6552,14.2488,678.0165
298.1975,75.2411,293.6049,926.9788,178.8498,14.3453,681.8135
298.1752,75.1989,293.5743,926.5524,179.0451,14.4301,685.6754
298.1457,75.2553,293.5576,926.1237,179.2394,14.5025,689.9888
298.106,75.3504,293.5392,925.6864,179.4348,14.563,694.4848
298.0831,75.2338,293.4924,925.2385,179.6353,14.613,698.8394
298.08,75.0571,293.452,924.7781,179.8425,14.6537,703.0496
298.0696,75.1477,293.4611,924.3066,180.0566,14.6856,707.6916
298.0408,75.3385,293.4734,923.8248,180.2752,14.7089,712.8138
297.9994,75.501,293.4675,923.335,180.4974,14.7236,718.0075
297.9557,75.6012,293.4462,922.8384,180.7229,14.7297,722.6654
297.9112,75.7083,293.4255,922.337,180.9518,14.7274,726.9501
297.8631,75.8383,293.4061,921.8326,181.1851,14.7177,731.3862
297.8091,76.0485,293.3976,921.3271,181.4213,14.7018,736.4626
297.7555,76.2673,293.3912,920.8249,181.6561,14.6803,742.1204
297.7159,76.1472,293.3278,920.3311,181.8837,14.6534,747.5339
297.6963,75.6752,293.2101,919.8498,182.099,14.6215,751.9768
297.6805,75.3866,293.1342,919.3835,182.3002,14.5849,755.6243
297.6601,75.3495,293.1067,918.9319,182.4879,14.5448,759.3559
297.6391,75.2841,293.0725,918.4916,182.6655,14.502,763.6368
297.6191,75.2668,293.0495,918.0586,182.8361,14.4572,768.0624
297.5966,75.3017,293.0351,917.6274,183.0014,14.4111,771.9346
297.5709,75.3288,293.0158,917.1929,183.1596,14.3644,775.177
297.5394,75.6579,293.0543,916.7501,183.3067,14.3185,778.4064
297.5069,76.1752,293.1306,916.2925,183.4386,14.2739,782.1573
297.4743,76.4814,293.1626,915.8164,183.5552,14.2305,786.6384
297.435,76.5854,293.146,915.3212,183.6604,14.1877,791.8281
297.3935,76.5554,293.0994,914.8115,183.7599,14.1457,797.4812
297.3558,76.4614,293.0434,914.2945,183.8584,14.1061,803.3158
