299.75,68.6,293.6332,972.5,213,4.2,259.0011
299.5386,70.0577,293.7646,971.4061,185.6482,3.2791,268.4424
299.2802,70.7279,293.6674,970.8451,180.2898,3.4201,274.0012
299.1491,70.6136,293.5154,970.2943,179.2564,3.6478,279.248
299.0722,70.3157,293.3743,969.7167,179.7621,3.9035,284.5263
299.0265,70.2338,293.3118,969.1072,180.4014,4.1638,289.9629
298.9789,69.7507,293.1566,968.5039,180.8674,4.422,295.3164
298.9167,69.2537,292.9836,967.9089,181.014,4.6729,300.6995
298.8561,69.1605,292.9041,967.3517,181.1688,4.9228,306.1262
298.8111,69.055,292.8367,966.7529,181.3316,5.1704,311.9177
298.7751,68.8343,292.7515,966.0859,181.503,5.4141,317.9848
298.7348,68.9065,292.7293,965.3431,181.6805,5.6521,323.7806
298.6908,69.2953,292.776,964.8838,181.8586,5.8836,328.0146
298.6482,69.5779,292.7994,964.6671,182.0333,6.1075,330.9002
298.6049,69.7367,292.7938,964.4021,182.2041,6.3234,333.6793
298.5557,69.8905,292.7814,963.9752,182.3708,6.531,337.1239
298.5072,69.9417,292.7463,963.4794,182.5298,6.7306,340.9166
298.4724,69.9035,292.7041,963.1213,182.6755,6.9219,344.2116
298.4458,69.9501,292.6892,962.8837,182.8037,7.1046,347.0507
298.4139,70.0722,292.686,962.5447,182.9138,7.2781,350.2624
298.376,70.0871,292.6529,962.0893,183.0065,7.4422,354.1404
298.3371,70.1563,292.6311,961.6018,183.0817,7.5968,358.3986
298.2956,70.318,292.6275,961.1154,183.1381,7.742,362.7578
298.2507,70.5404,292.6341,960.6855,183.1726,7.8781,366.9617
298.206,70.7104,292.6291,960.256,183.1805,8.0054,371.2323
298.1603,70.8226,292.6101,959.7188,183.1571,8.1242,375.9252
298.12,70.9158,292.5921,959.15,183.1006,8.2346,380.7776
298.084,71.0565,292.5886,958.6855,183.0127,8.3371,385.3521
298.0478,71.1147,292.5667,958.2091,182.8964,8.432,389.907
298.012,71.122,292.5338,957.6799,182.7544,8.5199,394.6379
297.9765,71.1594,292.508,957.1658,182.5895,8.6008,399.3946
297.9398,71.1857,292.4784,956.6456,182.404,8.6748,404.1006
297.9158,71.0777,292.4313,956.1329,182.2002,8.7423,408.6236
297.899,71.0391,292.4066,955.6678,181.979,8.8038,412.9521
297.8682,71.3426,292.4441,955.2194,181.7425,8.8599,417.4179
297.8177,71.8428,292.5057,954.6786,181.494,8.9109,422.5872
297.7529,72.2372,292.5294,954.002,181.2392,8.9576,428.602
297.6844,72.4427,292.5081,953.2886,180.9851,9.001,434.8773
297.6237,72.4221,292.4451,952.6752,180.7377,9.0419,440.6418
297.5735,72.2842,292.3666,952.1632,180.5014,9.0806,445.6306
297.5349,72.3901,292.3524,951.7071,180.2821,9.1168,449.8908
297.5074,72.6639,292.3854,951.2883,180.083,9.1501,453.6256
297.4843,72.8205,292.3969,950.9044,179.9077,9.1812,456.9439
297.4541,73.0528,292.418,950.5848,179.7644,9.2111,460.0108
297.4109,73.57,292.4875,950.2488,179.6605,9.2407,463.3682
297.3656,73.9347,292.5217,949.7753,179.5971,9.2703,467.601
297.3253,73.8069,292.4554,949.2362,179.5756,9.3004,472.5445
297.28,73.6875,292.386,948.6342,179.6004,9.3322,477.976
297.2264,73.8706,292.3734,948.0216,179.6761,9.3663,483.4518
297.1709,74.157,292.3806,947.4873,179.8045,9.4028,488.6275
297.1197,74.3911,292.3807,946.9695,179.9808,9.4416,493.803
297.0704,74.5551,292.3677,946.3427,180.1955,9.4831,499.4075
297.0142,74.6466,292.3326,945.685,180.4396,9.5279,505.3651
296.9531,74.7119,292.2871,945.0317,180.7095,9.5761,511.5214
296.8927,74.8142,292.2502,944.3751,181.0056,9.6276,517.7443
296.8324,75.0755,292.2467,943.7319,181.3272,9.6826,523.8756
296.7761,75.3639,292.2525,943.048,181.6668,9.7418,529.7742
296.7304,75.4817,292.2327,942.4649,182.0116,9.8051,535.0581
296.684,75.7207,292.2375,942.015,182.3486,9.8717,539.7804
296.6263,76.1511,292.2707,941.5193,182.6695,9.9405,544.7253
296.5637,76.4973,292.2815,940.884,182.9711,10.0105,550.3717
296.5061,76.6228,292.2513,940.1804,183.2526,10.0808,556.3448
296.4542,76.7304,292.223,939.6234,183.5106,10.1508,561.7547
296.4062,76.8455,292.2,939.1381,183.7367,10.2201,566.5926
296.3611,76.9742,292.1825,938.6425,183.9186,10.2883,571.139
296.3153,77.0245,292.1482,938.1717,184.0464,10.3542,575.5461
296.2657,77.0994,292.1153,937.7054,184.1178,10.4164,579.926
296.2198,77.2674,292.105,937.2286,184.1382,10.4741,584.2917
296.1852,77.5109,292.1207,936.7596,184.1143,10.5269,588.5167
296.1527,77.8138,292.1505,936.332,184.0473,10.5749,592.4699
296.1154,78.195,292.1911,935.9545,183.9332,10.6173,596.2687
296.0717,78.6096,292.2319,935.5232,183.7673,10.6532,600.3572
296.0244,78.9652,292.2568,935.0199,183.5499,10.6819,604.89
295.9761,79.2144,292.2594,934.4995,183.2862,10.7036,609.7045
295.9289,79.3185,292.234,933.9875,182.9827,10.7194,614.5229
295.8852,79.3493,292.1975,933.493,182.6447,10.7302,619.2225
295.8442,79.4491,292.1773,933.0005,182.2762,10.7364,623.7647
295.8051,79.6305,292.175,932.5316,181.8813,10.7375,628.1488
295.7659,79.7835,292.1671,932.0905,181.4666,10.7334,632.4967
295.7223,79.872,292.1419,931.5952,181.0393,10.7243,637.0831
295.6736,79.979,292.1155,931.0806,180.6057,10.711,641.8492
295.6239,80.1152,292.0937,930.5574,180.1698,10.6945,646.6538
295.5746,80.231,292.0683,930.0641,179.736,10.6757,651.304
295.5254,80.3481,292.0432,929.6049,179.31,10.6557,655.782
295.4781,80.5129,292.0292,929.125,178.8982,10.6356,660.2358
295.4344,80.6976,292.0226,928.6346,178.506,10.6161,664.7585
295.3919,80.8537,292.0114,928.1459,178.1378,10.5981,669.3467
295.3449,81.0991,292.0132,927.6634,177.7985,10.5814,674.0379
295.2971,81.4667,292.0375,927.1364,177.4931,10.5663,679.0332
295.2572,81.7554,292.0541,926.5573,177.2242,10.553,684.284
295.2221,81.837,292.0355,926.0292,176.9917,10.5423,689.4344
295.1798,81.9213,292.0103,925.5023,176.7936,10.5349,694.4107
295.1335,82.0475,291.9891,924.9821,176.6287,10.5312,699.0783
295.0912,82.1513,291.9676,924.5529,176.4966,10.5316,703.2441
295.0536,82.3415,291.9672,924.1616,176.3968,10.5359,707.1543
295.0125,82.6897,291.9932,923.7434,176.3291,10.5439,711.1569
294.9718,83.0784,292.0271,923.2715,176.2932,10.5555,715.3678
294.9362,83.2592,292.0264,922.8159,176.2871,10.571,719.5067
294.9029,83.1428,291.9718,922.4221,176.3068,10.5906,723.3671
294.8671,83.0063,291.9109,922.0439,176.3471,10.6139,727.0823
294.8271,82.9776,291.8663,921.6401,176.4023,10.6406,730.8865
294.7867,83.0155,291.8338,921.2125,176.4669,10.6705,734.8346
294.7481,83.1146,291.8147,920.7889,176.5361,10.7035,738.8141
294.7131,83.2684,291.8094,920.3722,176.6071,10.7396,742.7566
294.6819,83.475,291.8178,919.9592,176.6786,10.7783,746.6354
294.6527,83.7771,291.8458,919.565,176.7496,10.8188,750.4495
294.6214,84.0752,291.8709,919.152,176.8177,10.8607,754.3657
294.5848,84.3147,291.8797,918.7054,176.8796,10.904,758.5111
294.5423,84.4885,291.8703,918.2554,176.9321,10.9487,762.8344
294.4983,84.6114,291.8499,917.7862,176.9746,10.9948,767.3444
294.4536,84.783,291.8378,917.2739,177.008,11.042,772.0778
294.4068,85.0152,291.8348,916.764,177.0326,11.0902,776.8494
294.3593,85.2268,291.8272,916.2927,177.0476,11.1391,781.5602
294.3133,85.4341,291.8201,915.7859,177.0533,11.1887,786.3863
294.2723,85.5892,291.8083,915.2382,177.0516,11.239,791.3386
294.231,85.7237,291.7923,914.7324,177.0461,11.2904,796.2097
294.186,85.9329,291.7864,914.2371,177.0401,11.3434,801.1136
294.1375,86.203,291.7878,913.71,177.0346,11.3983,806.1678
294.0834,86.4947,291.7877,913.1379,177.0293,11.4551,811.4242
294.0355,86.6041,291.7603,912.5737,177.0245,11.5137,816.6443
293.9965,86.5031,291.7036,912.0698,177.0223,11.5738,821.6775
293.9514,86.5761,291.6724,911.5692,177.0264,11.6356,826.7098
293.8989,86.8559,291.6713,910.9887,177.0405,11.6991,831.9972
293.8493,87.0343,291.6547,910.4305,177.0672,11.7641,837.1934
293.8055,87.0249,291.6099,909.9328,177.1083,11.8303,842.0707
293.7675,86.8932,291.5487,909.4654,177.1656,11.897,846.6044
293.7324,86.8556,291.5074,909.0082,177.2418,11.964,850.9004
293.698,87.0254,291.5041,908.5861,177.3394,12.031,854.9679
293.6612,87.3655,291.5289,908.1778,177.4591,12.0982,858.9025
293.6252,87.6651,291.5471,907.7726,177.5992,12.1651,862.7444
293.5953,87.8875,291.5574,907.3564,177.7567,12.2308,866.5648
293.569,88.148,291.5778,906.9813,177.9292,12.2946,870.2297
293.5485,88.0888,291.5471,906.6275,178.1155,12.3556,873.8254
293.54,87.842,291.4947,906.2162,178.3158,12.4134,877.5647
293.526,87.814,291.4759,905.7878,178.5304,12.4679,881.3646
293.4923,87.9441,291.4659,905.4394,178.7593,12.519,885.0199
293.4503,88.1986,291.4696,905.0639,179.0023,12.5663,888.9047
293.4097,88.4722,291.4782,904.5795,179.2581,12.6094,893.3147
293.368,88.5775,291.4556,904.0741,179.5245,12.6476,897.8943
293.3235,88.5466,291.4063,903.6429,179.7981,12.6806,902.1947
293.2775,88.5658,291.3642,903.2379,180.076,12.7085,906.2273
293.2364,88.5328,291.3178,902.831,180.3572,12.7317,910.082
293.2061,88.3115,291.2487,902.4519,180.6418,12.7507,913.7226
293.1793,88.2356,291.2089,902.0706,180.93,12.7654,917.2496
293.1504,88.3704,291.2043,901.7019,181.2211,12.7762,920.7424
293.1151,88.5307,291.1977,901.3533,181.5137,12.7834,924.326
293.0787,88.518,291.1596,900.9532,181.8074,12.7877,928.3183
293.054,88.3263,291.1014,900.4529,182.1034,12.79,932.8244
293.0499,87.9746,291.035,899.9459,182.4035,12.7909,937.4407
293.0445,87.807,290.9998,899.5292,182.7095,12.7911,941.7606
293.0217,87.8973,290.9934,899.1151,183.0216,12.7914,946.0154
292.9821,88.3377,291.0324,898.6437,183.3396,12.7926,950.3774
292.9279,89.0127,291.0978,898.1671,183.6634,12.7957,954.7256
292.87,89.5294,291.1311,897.7459,183.994,12.8017,958.8169
292.8217,89.7299,291.1182,897.3575,184.3325,12.8112,962.7982
292.7799,89.8765,291.1025,896.937,184.6799,12.8245,966.9497
292.7375,90.0814,291.0961,896.4368,185.0365,12.8419,971.4869
292.6942,90.2437,291.0815,895.9405,185.4014,12.8637,976.1415
292.6519,90.3209,291.053,895.4601,185.7735,12.8902,980.8521
292.6082,90.4567,291.0333,894.9711,186.152,12.9218,985.8455
292.5572,90.7733,291.0373,894.3976,186.5361,12.9586,991.4409
292.5024,91.0153,291.0246,893.759,186.9252,13.0007,997.5508
292.454,91.0449,290.9819,893.0744,187.3183,13.0476,1003.8137
292.4076,91.0035,290.9288,892.4406,187.7138,13.099,1009.8189
292.3652,90.8749,290.8648,891.9284,188.1094,13.1544,1015.38
292.3185,91.0633,290.8508,891.3766,188.5027,13.2132,1021.1602
292.2452,91.8643,290.9149,890.6755,188.8915,13.275,1027.4752
292.1408,93.1218,291.0236,889.9631,189.2745,13.339,1033.6645
292.0603,93.3665,290.9847,889.4646,189.6506,13.4043,1038.8847
292.0287,92.7523,290.8504,889.0291,190.0182,13.4697,1043.5896
292.0249,92.2484,290.7616,888.5278,190.3749,13.5347,1048.5439
292.0085,92.3464,290.7619,887.9276,190.7188,13.5985,1054.081
291.9653,92.6023,290.7622,887.288,191.0485,13.6606,1059.9191
291.9188,92.608,290.717,886.7051,191.3633,13.7207,1065.6207
291.8739,92.7642,290.6988,886.1496,191.662,13.778,1071.2999
291.8139,93.2854,290.7265,885.5659,191.9434,13.8321,1077.2985
291.7242,94.1006,290.7731,884.8757,192.2063,13.8825,1083.9964
291.6499,94.2658,290.7266,884.0967,192.4506,13.9295,1091.1784
291.6199,93.6165,290.5891,883.3839,192.6775,13.9733,1098.0507
291.6104,92.9795,290.4734,882.8033,192.888,14.0142,1104.0991
291.5921,92.8812,290.4389,882.2397,193.0824,14.0526,1109.5822
291.5668,92.8061,290.4012,881.7067,193.2606,14.0889,1114.5933
291.5403,92.6878,290.355,881.2468,193.4226,14.1236,1119.2697
291.5023,92.8966,290.3523,880.7748,193.5691,14.1574,1124.015
291.4525,93.2997,290.3703,880.2345,193.7011,14.1909,1129.0695
291.3993,93.6304,290.3724,879.6995,193.8199,14.2244,1134.1482
291.3469,93.9764,290.3778,879.1799,193.9263,14.2585,1139.1982
291.2998,94.2584,290.3775,878.6904,194.0214,14.294,1144.2223
291.2766,94.0546,290.3209,878.1831,194.1066,14.3315,1149.4771
291.2939,93.4755,290.2421,877.587,194.184,14.3716,1155.1338
291.3356,92.7437,290.1614,876.9479,194.2565,14.4146,1160.8227
291.3491,92.1577,290.0763,876.4501,194.3272,14.4607,1165.8812
291.3306,92.0071,290.0327,876.015,194.3987,14.51,1170.5887
291.3086,92.2557,290.0527,875.5093,194.473,14.5626,1175.6533
291.2794,92.6306,290.0866,874.9131,194.5518,14.6186,1181.3832
291.2333,92.8604,290.0794,874.2552,194.6368,14.6782,1187.5839
291.1862,93.0743,290.0684,873.616,194.7307,14.7412,1193.7828
291.149,93.32,290.0724,873.0285,194.8356,14.8071,1199.6901
291.1242,93.526,290.082,872.4694,194.9532,14.8753,1205.4598
291.1137,93.7785,290.1134,871.8678,195.085,14.9449,1211.4728
291.1034,93.9303,290.1282,871.2043,195.232,15.0154,1217.9101
291.0777,93.8169,290.084,870.5398,195.3959,15.0866,1224.4416
291.0444,93.6293,290.0198,869.8958,195.5784,15.1583,1230.7214
291.0092,93.5118,289.9654,869.3176,195.7805,15.2304,1236.3643
290.974,93.5632,289.939,868.8182,196.0026,15.3024,1241.2892
290.9327,93.8634,289.9477,868.3852,196.2456,15.3739,1245.8207
290.8734,94.5444,290.0008,867.9086,196.5104,15.4444,1250.5909
290.8021,95.2729,290.049,867.3611,196.7978,15.5134,1255.9945
290.7307,95.7479,290.055,866.7384,197.1076,15.581,1262.0058
290.663,95.933,290.0176,866.0929,197.4383,15.6472,1268.2374
290.6043,96.0396,289.9764,865.5071,197.7881,15.7122,1274.2048
290.5515,96.2729,289.9614,864.9393,198.155,15.776,1279.8731
290.4961,96.5541,289.9515,864.4118,198.5375,15.8386,1285.2433
290.4386,96.7768,289.9299,863.8889,198.9343,15.9,1290.4744
290.3895,96.7632,289.8787,863.3646,199.3444,15.9602,1295.5618
290.3499,96.5934,289.8121,862.8646,199.7671,16.0195,1300.3333
290.3129,96.5271,289.7647,862.4138,200.2017,16.0781,1304.7159
290.2766,96.7525,289.7646,862.0082,200.6465,16.136,1308.9729
290.2342,97.4677,289.8364,861.5602,201.099,16.1934,1313.6952
290.1841,98.4838,289.9471,860.9868,201.5558,16.2507,1319.3767
290.1366,99.3079,290.0288,860.2893,202.0133,16.308,1325.9188
290.0983,99.5502,290.0284,859.6049,202.468,16.3652,1332.5754
290.0656,99.4719,289.9835,859.0045,202.9171,16.4223,1338.8808
290.0231,99.609,289.9624,858.4001,203.3583,16.479,1345.0083
289.974,99.9097,289.96,857.7822,203.79,16.5353,1351.1637
289.9384,100,289.9385,857.1471,204.2108,16.591,1357.6023
289.9267,99.9537,289.9195,856.471,204.6188,16.6458,1364.3624
289.9463,99.7903,289.9138,855.787,205.0119,16.6995,1371.2695
290.0055,99.4751,289.9239,855.0921,205.3886,16.7519,1378.0257
290.0636,98.986,289.9056,854.4679,205.7476,16.8025,1384.1624
290.0599,98.6271,289.8456,853.9859,206.0878,16.8512,1389.3803
289.9956,98.7471,289.8002,853.5064,206.4081,16.8975,1394.1053
289.9171,99.2985,289.808,853.0376,206.7087,16.9412,1398.5175
289.8444,100,289.8444,852.6055,206.9901,16.9818,1402.8394
289.7894,100,289.7894,852.172,207.2525,17.0194,1407.5371
289.7507,100,289.7507,851.6221,207.4962,17.0537,1413.2288
289.7201,100,289.7201,850.9302,207.7217,17.0847,1419.9555
289.7094,100,289.7094,850.1908,207.93,17.1126,1427.0101
289.7195,100,289.7195,849.5393,208.1227,17.1373,1433.533
289.7186,100,289.7186,849.0101,208.3013,17.159,1439.1848
289.6961,100,289.6961,848.5167,208.4676,17.1777,1444.4604
289.6663,100,289.6663,847.9697,208.6244,17.1938,1449.991
289.6372,100,289.6372,847.3612,208.7749,17.2078,1455.9709
289.6093,100,289.6093,846.7512,208.922,17.2202,1462.1121
289.5837,100,289.5838,846.1472,209.0682,17.2315,1468.0067
289.5631,100,289.5631,845.6343,209.2154,17.2423,1473.1742
289.5475,100,289.5475,845.2056,209.366,17.2531,1477.7108
289.5295,100,289.5296,844.7912,209.522,17.2646,1482.0608
289.506,100,289.506,844.3505,209.6856,17.2777,1486.6502
289.4803,100,289.4803,843.8167,209.8583,17.2929,1491.7169
289.4591,100,289.4591,843.2742,210.0415,17.311,1496.8752
289.4411,100,289.4411,842.8316,210.2364,17.3321,1501.7313
289.4214,100,289.4214,842.3788,210.4446,17.3565,1506.6047
289.401,100,289.401,841.856,210.6675,17.3846,1511.7119
289.3807,100,289.3807,841.3195,210.906,17.4168,1516.8949
289.3635,100,289.3635,840.8183,211.16,17.4538,1521.9795
289.3461,100,289.3461,840.3619,211.4285,17.4963,1526.997
289.3227,100,289.3227,839.8666,211.7105,17.5443,1532.3146
289.2983,100,289.2983,839.2571,212.005,17.5975,1538.0856
289.2795,100,289.2796,838.6735,212.311,17.6555,1543.6297
289.2654,100,289.2654,838.2281,212.6278,17.7178,1548.4441
289.2495,100,289.2495,837.8173,212.9543,17.7844,1552.8544
289.2323,100,289.2323,837.368,213.2895,17.8551,1557.5093
289.2132,100,289.2132,836.8547,213.6324,17.9299,1562.802
289.1944,100,289.1944,836.2545,213.9823,18.0081,1568.7984
289.18,100,289.18,835.6332,214.3381,18.0892,1575.0041
289.1654,100,289.1654,835.033,214.6985,18.1724,1580.8924
289.1554,100,289.1554,834.5457,215.0613,18.2569,1586.0076
289.1572,100,289.1572,834.1087,215.4239,18.3423,1590.8065
289.1567,100,289.1567,833.616,215.7842,18.4281,1595.9696
289.1426,100,289.1427,833.0256,216.1408,18.5139,1601.9912
289.1149,100,289.1149,832.3524,216.4933,18.5992,1608.7636
289.0766,100,289.0767,831.6556,216.8419,18.6835,1615.7269
289.0369,100,289.0369,831.0515,217.1872,18.7662,1622.0603
289.0088,100,289.0088,830.5005,217.5293,18.8469,1627.5922
288.9937,100,288.9937,830.0461,217.8684,18.9255,1632.3133
288.9813,100,288.9813,829.6561,218.2032,19.0022,1636.7054
288.9648,100,288.9648,829.2044,218.5319,19.0772,1641.5266
288.9453,100,288.9453,828.6213,218.8521,19.1504,1647.0735
288.9314,100,288.9314,828.0372,219.1625,19.2214,1652.7621
288.9246,100,288.9246,827.5408,219.4627,19.2899,1658.0336
288.912,100,288.912,827.0801,219.7537,19.3558,1663.0235
288.8908,100,288.8908,826.5945,220.036,19.4194,1668.1332
288.8719,100,288.8719,826.0505,220.3096,19.4812,1673.7043
288.8638,100,288.8639,825.4564,220.5731,19.5416,1679.7673
288.8538,100,288.8538,824.8361,220.824,19.6009,1686.0655
288.835,100,288.835,824.2407,221.0595,19.6592,1692.2336
288.816,100,288.816,823.6632,221.2773,19.7169,1698.175
288.7982,100,288.7982,823.1063,221.4758,19.774,1703.9907
288.7756,100,288.7756,822.5491,221.6537,19.8308,1710.0082
288.7468,100,288.7468,821.9092,221.8107,19.8871,1716.7057
288.7087,100,288.7088,821.1849,221.9467,19.9425,1724.1328
288.6561,100,288.6561,820.437,222.0614,19.9969,1731.8379
288.5952,100,288.5953,819.7225,222.1547,20.05,1739.1577
288.5517,100,288.5517,819.0814,222.2263,20.1018,1745.6817
288.5371,100,288.5371,818.5485,222.2757,20.1519,1751.3394
288.5242,99.9492,288.5164,818.0833,222.3023,20.2002,1756.6452
288.4954,100,288.4954,817.5336,222.3057,20.2465,1762.512
288.4539,100,288.4539,816.8375,222.2862,20.2909,1769.2896
288.4102,100,288.4102,816.1531,222.2447,20.3331,1776.2928
288.3732,100,288.3732,815.5326,222.1825,20.3726,1782.9584
288.3425,100,288.3425,814.9404,222.1017,20.409,1789.1306
288.3171,100,288.3171,814.4068,222.0047,20.442,1794.7183
288.2885,100,288.2886,813.9316,221.8944,20.4714,1799.9059
288.2541,100,288.2541,813.44,221.7732,20.4971,1805.0066
288.2216,100,288.2216,812.9273,221.6437,20.519,1810.1285
288.1856,100,288.1856,812.4368,221.5085,20.5367,1815.1452
288.1446,100,288.1446,811.9735,221.3697,20.55,1820.152
288.1028,100,288.1028,811.5036,221.2293,20.559,1825.4452
288.0603,100,288.0603,810.9241,221.0891,20.5639,1831.4048
288.0226,100,288.0226,810.2964,220.9516,20.5651,1837.6866
287.9994,100,287.9994,809.7167,220.819,20.5627,1843.6654
287.9836,99.8553,287.9614,809.2297,220.6929,20.5567,1848.9804
287.9624,98.7192,287.7655,808.7881,220.5748,20.5468,1853.8426
287.9471,98.1905,287.6681,808.3407,220.466,20.5329,1858.6242
287.9386,98.3498,287.6844,807.8685,220.3677,20.5152,1863.4983
287.9084,98.971,287.7504,807.3908,220.2805,20.4944,1868.3449
287.8586,99.4629,287.7763,806.9583,220.2041,20.4711,1872.8285
287.8167,99.5403,287.7463,806.5953,220.1373,20.4457,1876.7663
287.7983,99.1633,287.67,806.2571,220.0785,20.4181,1880.3619
287.7827,98.9361,287.6194,805.9064,220.0264,20.3884,1883.9155
287.7709,98.7703,287.5821,805.5568,219.9801,20.3565,1887.6429
287.7591,98.8111,287.5766,805.1635,219.9382,20.3227,1891.9421
287.7197,99.5763,287.6549,804.6817,219.8985,20.2874,1897.0047
287.6504,100,287.6504,804.1404,219.8584,20.251,1902.6552
287.5959,100,287.596,803.5701,219.8154,20.2136,1908.5194
287.5771,100,287.5771,803.0377,219.7682,20.1754,1914.1165
287.5756,99.3214,287.4718,802.591,219.716,20.1365,1919.1671
287.5835,97.8839,287.2577,802.1243,219.6585,20.0975,1924.0443
287.5942,97.0451,287.1375,801.6426,219.5951,20.0589,1928.8703
287.5959,96.7576,287.0941,801.1995,219.5251,20.0212,1933.7196
287.5722,97.0341,287.1138,800.7217,219.448,19.9846,1939.0254
287.5158,97.9804,287.2052,800.1328,219.3634,19.9494,1945.1569
287.4505,98.6727,287.2471,799.4984,219.2708,19.9155,1951.8987
287.4011,98.6503,287.1943,798.8393,219.1691,19.8827,1958.8314
287.3718,98.3142,287.1132,798.2112,219.0577,19.8513,1965.4483
287.3471,98.0936,287.0544,797.6681,218.9362,19.8215,1971.3075
287.2993,98.5119,287.0713,797.2067,218.8056,19.7936,1976.316
287.244,98.5986,287.0294,796.7941,218.6676,19.7681,1980.7532
287.205,98.2642,286.9389,796.3831,218.5245,19.7449,1984.9663
287.1915,97.7371,286.8438,796.0135,218.3784,19.7241,1989.0469
287.1894,97.4209,286.7925,795.6121,218.2312,19.7054,1993.3195
287.1768,97.6309,286.8127,795.143,218.0837,19.6886,1997.9101
287.1502,97.9211,286.8312,794.7161,217.936,19.6739,2002.5313
287.1219,97.8726,286.7954,794.2918,217.7876,19.6616,2007.3757
287.0955,97.6781,286.7389,793.7708,217.6382,19.6518,2012.8929
287.0792,97.3352,286.6693,793.1788,217.4875,19.6442,2019.1153
287.0636,96.9049,286.5867,792.5771,217.3359,19.6383,2025.6781
287.0366,96.6374,286.5179,791.9573,217.184,19.6335,2032.2973
287.0012,96.6235,286.4805,791.3461,217.0322,19.6293,2038.5499
286.9671,96.6667,286.4532,790.8412,216.8801,19.6254,2043.973
286.9348,96.7167,286.4289,790.4332,216.7263,19.6219,2048.7048
286.8928,96.9937,286.4302,789.9824,216.5689,19.619,2053.5178
286.8475,97.2335,286.4225,789.4744,216.4058,19.6167,2058.8131
286.8293,96.604,286.3061,788.9265,216.2356,19.6152,2064.7675
286.8282,95.5925,286.1461,788.318,216.0578,19.6144,2071.3913
286.8293,94.7401,286.0119,787.6632,215.8726,19.6145,2078.3406
